time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,City,State
2025-01-20,16.1,10.9,24.2,0.0,,291.0,10.6,,1014.8,,Meerut,UW
2025-01-21,15.5,10.6,22.4,0.0,,292.0,9.9,,1013.8,,Meerut,UW
2025-01-22,15.4,9.0,24.2,0.2,,313.0,7.8,,1013.6,,Meerut,UW
2025-01-23,15.6,10.4,23.0,13.5,,310.0,9.5,,1015.0,,Meerut,UW
2025-01-24,14.1,9.2,21.1,0.0,,292.0,12.7,,1015.2,,Meerut,UW
2025-01-25,13.4,8.8,20.3,0.0,,284.0,12.0,,1014.8,,Meerut,UW
2025-01-26,12.3,6.4,20.2,0.0,,286.0,9.4,,1014.7,,Meerut,UW
2025-01-27,12.2,6.0,20.2,0.0,,290.0,8.7,,1013.4,,Meerut,UW
2025-01-28,12.6,6.2,20.3,0.0,,291.0,6.8,,1013.1,,Meerut,UW
2025-01-29,13.7,8.1,21.3,0.0,,101.0,9.1,,1014.9,,Meerut,UW
2025-01-30,15.3,8.9,22.9,0.0,,114.0,6.0,,1011.5,,Meerut,UW
2025-01-31,16.2,9.7,24.1,0.0,,105.0,6.5,,1010.9,,Meerut,UW
2025-02-01,16.8,10.5,24.2,0.0,,84.0,7.1,,1013.1,,Meerut,UW
2025-02-02,15.8,11.0,22.9,0.0,,317.0,10.7,,1015.4,,Meerut,UW
2025-02-03,14.3,8.5,21.5,0.0,,313.0,8.1,,1014.8,,Meerut,UW
2025-02-04,15.5,11.2,21.4,6.7,,78.0,7.6,,1014.9,,Meerut,UW
2025-02-05,14.8,10.4,20.7,5.7,,309.0,10.9,,1015.6,,Meerut,UW
2025-02-06,13.8,7.8,20.7,0.0,,311.0,14.7,,1017.1,,Meerut,UW
2025-02-07,14.1,9.5,20.4,0.0,,291.0,16.7,,1016.5,,Meerut,UW
2025-02-08,15.1,10.0,22.7,0.0,,291.0,13.5,,1015.2,,Meerut,UW
2025-02-09,15.3,8.8,24.2,0.0,,303.0,9.4,,1014.5,,Meerut,UW
2025-02-10,16.2,8.7,25.2,0.0,,319.0,8.1,,1014.0,,Meerut,UW
2025-02-11,17.3,10.0,26.4,0.0,,310.0,8.2,,1013.3,,Meerut,UW
2025-02-12,17.0,11.0,24.2,0.0,,304.0,13.8,,1014.1,,Meerut,UW
2025-02-13,16.8,12.2,23.0,0.0,,297.0,19.2,,1014.3,,Meerut,UW
2025-02-14,17.3,12.5,23.6,0.0,,292.0,16.7,,1012.3,,Meerut,UW
2025-02-15,16.9,11.2,22.9,0.0,,359.0,8.8,,1010.7,,Meerut,UW
2025-02-16,17.8,10.7,25.5,0.1,,333.0,7.2,,1012.4,,Meerut,UW
2025-02-17,18.2,11.2,27.0,0.0,,314.0,7.5,,1014.9,,Meerut,UW
2025-02-18,18.4,11.8,26.5,0.0,,301.0,10.0,,1014.2,,Meerut,UW
2025-01-01,10.9,6.9,17.2,0.0,,291.0,8.2,,1018.7,,Aligarh,UW
2025-01-02,12.1,7.9,18.7,0.0,,286.0,8.0,,1018.0,,Aligarh,UW
2025-01-03,12.8,7.3,21.2,0.0,,293.0,6.4,,1017.5,,Aligarh,UW
2025-01-04,12.6,7.1,20.6,0.0,,144.0,4.5,,1015.9,,Aligarh,UW
2025-01-05,11.7,7.6,18.1,0.0,,96.0,6.5,,1016.2,,Aligarh,UW
2025-01-06,11.8,7.9,16.8,0.0,,1.0,7.1,,1016.6,,Aligarh,UW
2025-01-07,12.9,10.1,17.6,0.0,,291.0,12.5,,1017.0,,Aligarh,UW
2025-01-08,12.5,8.2,18.8,0.0,,281.0,10.5,,1015.9,,Aligarh,UW
2025-01-09,12.0,6.5,19.1,0.0,,14.0,4.4,,1018.3,,Aligarh,UW
2025-01-10,11.3,5.4,18.6,0.0,,84.0,4.6,,1019.9,,Aligarh,UW
2025-01-11,12.8,7.4,19.0,2.4,,81.0,8.4,,1018.3,,Aligarh,UW
2025-01-12,14.8,10.6,19.7,5.5,,350.0,7.4,,1018.4,,Aligarh,UW
2025-01-13,13.6,9.2,19.6,0.0,,299.0,8.0,,1018.3,,Aligarh,UW
2025-01-14,13.2,8.0,19.5,0.0,,297.0,4.2,,1018.9,,Aligarh,UW
2025-01-15,12.8,7.1,18.9,4.2,,89.0,4.5,,1019.9,,Aligarh,UW
2025-01-16,12.7,10.1,16.7,4.9,,64.0,6.1,,1020.8,,Aligarh,UW
2025-01-17,13.0,8.8,19.6,0.0,,306.0,8.7,,1019.9,,Aligarh,UW
2025-01-18,11.5,6.3,18.6,0.0,,299.0,6.1,,1018.5,,Aligarh,UW
2025-01-19,14.0,7.4,22.6,0.0,,301.0,6.4,,1017.0,,Aligarh,UW
2025-01-20,16.7,12.3,23.2,0.0,,297.0,10.4,,1014.7,,Aligarh,UW
2025-01-21,16.2,11.7,22.8,0.0,,299.0,10.3,,1013.8,,Aligarh,UW
2025-01-22,16.2,10.7,23.6,0.0,,298.0,6.2,,1013.5,,Aligarh,UW
2025-01-23,16.0,12.8,21.1,0.3,,312.0,8.4,,1014.8,,Aligarh,UW
2025-01-24,14.6,9.4,21.0,0.0,,290.0,11.7,,1015.3,,Aligarh,UW
2025-01-25,13.9,8.8,20.8,0.0,,277.0,11.1,,1015.1,,Aligarh,UW
2025-01-26,13.1,7.5,20.4,0.0,,283.0,8.4,,1014.8,,Aligarh,UW
2025-01-27,13.0,7.0,20.4,0.0,,287.0,7.8,,1013.5,,Aligarh,UW
2025-01-28,13.4,6.7,21.4,0.0,,272.0,6.2,,1013.2,,Aligarh,UW
2025-01-29,14.7,8.6,22.4,0.0,,99.0,7.7,,1014.7,,Aligarh,UW
2025-01-30,15.9,9.7,23.4,0.0,,119.0,6.0,,1011.4,,Aligarh,UW
2025-01-31,17.0,10.3,24.9,0.0,,106.0,6.3,,1010.8,,Aligarh,UW
2025-02-01,18.0,13.1,24.4,0.0,,80.0,7.8,,1012.7,,Aligarh,UW
2025-02-02,17.2,11.8,23.8,0.0,,328.0,9.1,,1015.0,,Aligarh,UW
2025-02-03,16.2,10.8,22.4,0.0,,323.0,7.2,,1014.6,,Aligarh,UW
2025-02-04,17.4,13.4,22.5,6.0,,54.0,6.7,,1014.7,,Aligarh,UW
2025-02-05,16.5,13.3,21.5,0.0,,318.0,11.6,,1015.0,,Aligarh,UW
2025-02-06,15.5,11.6,21.5,0.0,,311.0,14.4,,1016.6,,Aligarh,UW
2025-02-07,14.8,9.6,20.8,0.0,,291.0,14.9,,1016.7,,Aligarh,UW
2025-02-08,15.7,10.0,23.0,0.0,,286.0,11.6,,1015.4,,Aligarh,UW
2025-02-09,16.4,10.2,24.4,0.0,,295.0,7.9,,1014.5,,Aligarh,UW
2025-02-10,17.2,9.5,25.9,0.0,,303.0,6.3,,1013.9,,Aligarh,UW
2025-02-11,18.4,11.1,26.8,0.0,,303.0,6.6,,1013.2,,Aligarh,UW
2025-02-12,18.3,11.7,25.3,0.0,,307.0,12.1,,1013.9,,Aligarh,UW
2025-02-13,17.6,12.3,23.5,0.0,,292.0,16.7,,1014.4,,Aligarh,UW
2025-02-14,17.8,12.6,23.9,0.0,,285.0,14.1,,1012.6,,Aligarh,UW
2025-02-15,17.8,11.3,25.5,0.0,,44.0,7.5,,1010.5,,Aligarh,UW
2025-02-16,18.6,11.3,26.1,0.0,,42.0,6.1,,1012.0,,Aligarh,UW
2025-02-17,19.5,13.8,26.5,0.0,,350.0,4.7,,1014.9,,Aligarh,UW
2025-02-18,18.7,13.8,24.9,0.0,,314.0,7.5,,1014.7,,Aligarh,UW
2025-01-01,13.0,11.1,16.5,0.0,,257.0,4.9,,1018.2,,Allahabad,UE
2025-01-02,12.7,10.1,16.9,0.0,,250.0,3.7,,1017.9,,Allahabad,UE
2025-01-03,10.4,9.0,18.5,0.0,,250.0,3.2,,1017.4,,Allahabad,UE
2025-01-04,13.1,10.5,18.3,0.0,,234.0,2.5,,1016.4,,Allahabad,UE
2025-01-05,13.6,10.7,17.8,0.0,,135.0,2.9,,1016.2,,Allahabad,UE
2025-01-06,14.9,12.4,19.2,0.0,,281.0,2.9,,1015.1,,Allahabad,UE
2025-01-07,14.5,12.7,17.2,0.0,,271.0,8.4,,1016.0,,Allahabad,UE
2025-01-08,13.2,11.0,16.1,0.0,,251.0,6.0,,1016.4,,Allahabad,UE
2025-01-09,12.7,9.2,17.6,0.0,,238.0,2.4,,1018.3,,Allahabad,UE
2025-01-10,13.3,9.4,18.9,0.0,,74.0,2.3,,1019.7,,Allahabad,UE
2025-01-11,14.1,9.6,20.3,0.0,,103.0,3.6,,1018.7,,Allahabad,UE
2025-01-12,15.4,11.6,20.0,1.8,,48.0,3.5,,1017.3,,Allahabad,UE
2025-01-13,15.3,13.0,19.2,0.0,,264.0,4.5,,1017.2,,Allahabad,UE
2025-01-14,14.9,11.6,19.9,0.0,,244.0,2.3,,1018.5,,Allahabad,UE
2025-01-15,14.3,10.8,19.5,0.0,,88.0,2.1,,1019.8,,Allahabad,UE
2025-01-16,14.8,11.1,19.4,0.0,,2.0,2.5,,1019.1,,Allahabad,UE
2025-01-17,15.2,12.9,18.8,0.0,,270.0,4.6,,1018.8,,Allahabad,UE
2025-01-18,14.8,11.9,19.9,0.0,,254.0,3.9,,1017.7,,Allahabad,UE
2025-01-19,14.9,10.4,20.6,0.0,,250.0,5.0,,1016.4,,Allahabad,UE
2025-01-20,17.5,13.0,23.0,0.0,,262.0,7.8,,1013.9,,Allahabad,UE
2025-01-21,18.3,14.4,23.6,0.0,,256.0,7.0,,1012.6,,Allahabad,UE
2025-01-22,17.9,13.6,24.0,0.0,,237.0,3.8,,1012.9,,Allahabad,UE
2025-01-23,17.9,12.9,24.4,0.0,,229.0,2.3,,1013.3,,Allahabad,UE
2025-01-24,17.8,14.8,21.9,0.0,,271.0,6.6,,1013.9,,Allahabad,UE
2025-01-25,16.6,12.9,21.5,0.0,,259.0,6.6,,1014.7,,Allahabad,UE
2025-01-26,15.7,10.6,22.0,0.0,,245.0,3.7,,1014.6,,Allahabad,UE
2025-01-27,15.4,10.2,21.8,0.0,,251.0,5.4,,1013.1,,Allahabad,UE
2025-01-28,15.3,10.1,22.3,0.0,,241.0,3.9,,1013.2,,Allahabad,UE
2025-01-29,16.3,11.2,23.0,0.0,,127.0,2.8,,1014.7,,Allahabad,UE
2025-01-30,17.3,11.3,24.6,0.0,,197.0,2.5,,1011.4,,Allahabad,UE
2025-01-31,18.5,12.6,26.1,0.0,,177.0,2.0,,1010.5,,Allahabad,UE
2025-02-01,19.8,13.8,27.0,0.0,,133.0,2.6,,1011.6,,Allahabad,UE
2025-02-02,20.4,15.2,26.6,0.0,,260.0,3.1,,1012.6,,Allahabad,UE
2025-02-03,20.2,15.4,25.9,0.0,,251.0,4.1,,1013.2,,Allahabad,UE
2025-02-04,20.8,15.2,26.9,0.0,,288.0,2.5,,1013.3,,Allahabad,UE
2025-02-05,21.7,16.8,27.4,0.0,,272.0,6.2,,1011.8,,Allahabad,UE
2025-02-06,19.5,16.1,23.4,0.0,,271.0,11.0,,1014.6,,Allahabad,UE
2025-02-07,17.7,13.7,22.2,0.0,,265.0,9.9,,1015.5,,Allahabad,UE
2025-02-08,17.4,12.6,23.0,0.0,,253.0,6.3,,1015.1,,Allahabad,UE
2025-02-09,18.2,12.5,25.3,0.0,,235.0,4.8,,1013.7,,Allahabad,UE
2025-02-10,19.2,12.4,27.3,0.0,,232.0,3.7,,1013.0,,Allahabad,UE
2025-02-11,20.6,14.1,27.8,0.0,,244.0,5.7,,1012.3,,Allahabad,UE
2025-02-12,21.8,15.7,28.3,0.0,,252.0,6.8,,1012.0,,Allahabad,UE
2025-02-13,20.4,16.0,24.7,0.0,,264.0,12.4,,1013.1,,Allahabad,UE
2025-02-14,20.3,15.6,25.1,0.0,,261.0,10.9,,1012.2,,Allahabad,UE
2025-02-15,21.0,15.5,27.5,0.0,,226.0,4.6,,1010.6,,Allahabad,UE
2025-02-16,21.7,16.1,28.5,0.0,,168.0,2.7,,1010.7,,Allahabad,UE
2025-02-17,22.1,16.4,28.6,0.0,,145.0,2.4,,1013.4,,Allahabad,UE
2025-02-18,21.6,16.6,27.0,0.0,,226.0,4.0,,1013.5,,Allahabad,UE
2025-01-01,12.9,8.9,17.7,0.0,,267.0,8.7,,1017.2,,Gorakhpur,UE
2025-01-02,12.9,8.1,19.0,0.0,,281.0,4.9,,1017.3,,Gorakhpur,UE
2025-01-03,12.8,7.9,19.8,0.0,,290.0,3.5,,1017.0,,Gorakhpur,UE
2025-01-04,13.4,7.8,19.9,0.0,,309.0,2.8,,1016.1,,Gorakhpur,UE
2025-01-05,13.8,8.8,19.4,0.0,,315.0,2.1,,1016.5,,Gorakhpur,UE
2025-01-06,16.8,10.4,26.0,0.0,,342.0,3.4,,1014.7,,Gorakhpur,UE
2025-01-07,15.2,12.8,20.4,0.0,,272.0,9.6,,1014.4,,Gorakhpur,UE
2025-01-08,13.9,10.3,17.7,0.0,,268.0,9.0,,1015.3,,Gorakhpur,UE
2025-01-09,13.2,7.9,18.4,0.0,,303.0,3.7,,1018.3,,Gorakhpur,UE
2025-01-10,13.2,7.1,21.0,0.0,,341.0,2.5,,1019.7,,Gorakhpur,UE
2025-01-11,14.1,7.7,23.2,0.0,,35.0,3.0,,1019.0,,Gorakhpur,UE
2025-01-12,15.7,10.2,23.1,0.7,,39.0,4.9,,1017.8,,Gorakhpur,UE
2025-01-13,15.7,11.1,22.8,0.0,,284.0,6.3,,1016.3,,Gorakhpur,UE
2025-01-14,15.5,10.4,21.5,0.0,,282.0,4.8,,1018.5,,Gorakhpur,UE
2025-01-15,14.4,9.7,19.8,0.0,,320.0,3.4,,1020.0,,Gorakhpur,UE
2025-01-16,14.1,8.7,20.4,0.0,,313.0,3.9,,1019.2,,Gorakhpur,UE
2025-01-17,15.7,11.0,23.4,0.0,,297.0,6.8,,1017.5,,Gorakhpur,UE
2025-01-18,15.6,10.8,23.4,0.0,,280.0,7.1,,1016.7,,Gorakhpur,UE
2025-01-19,14.8,11.0,20.1,0.0,,271.0,8.8,,1015.0,,Gorakhpur,UE
2025-01-20,13.6,9.8,19.7,0.0,,296.0,5.5,,1012.9,,Gorakhpur,UE
2025-01-21,14.4,9.2,21.0,0.0,,314.0,5.4,,1012.2,,Gorakhpur,UE
2025-01-22,14.7,11.4,20.8,0.0,,318.0,3.4,,1013.2,,Gorakhpur,UE
2025-01-23,15.0,11.2,21.1,0.0,,279.0,3.9,,1013.6,,Gorakhpur,UE
2025-01-24,16.3,11.7,22.8,0.0,,268.0,11.7,,1012.6,,Gorakhpur,UE
2025-01-25,14.8,10.6,20.3,0.0,,258.0,9.1,,1013.7,,Gorakhpur,UE
2025-01-26,14.6,9.5,21.0,0.0,,286.0,5.9,,1014.2,,Gorakhpur,UE
2025-01-27,15.2,11.0,21.0,0.0,,265.0,8.5,,1012.1,,Gorakhpur,UE
2025-01-28,14.9,10.2,21.4,0.0,,250.0,6.3,,1013.0,,Gorakhpur,UE
2025-01-29,15.5,10.1,22.0,0.0,,58.0,4.3,,1015.2,,Gorakhpur,UE
2025-01-30,15.3,10.5,22.0,0.0,,257.0,4.5,,1011.2,,Gorakhpur,UE
2025-01-31,15.6,10.4,22.7,0.0,,261.0,4.9,,1011.0,,Gorakhpur,UE
2025-02-01,16.4,11.2,23.6,0.0,,274.0,4.2,,1012.6,,Gorakhpur,UE
2025-02-02,17.9,11.8,24.4,0.0,,275.0,10.9,,1012.4,,Gorakhpur,UE
2025-02-03,17.4,13.4,22.9,0.0,,271.0,10.6,,1013.0,,Gorakhpur,UE
2025-02-04,16.7,10.9,23.1,0.0,,294.0,5.9,,1013.4,,Gorakhpur,UE
2025-02-05,20.0,14.3,26.3,0.0,,272.0,12.8,,1011.2,,Gorakhpur,UE
2025-02-06,17.2,13.2,21.9,0.0,,270.0,15.6,,1012.8,,Gorakhpur,UE
2025-02-07,15.3,10.9,20.3,0.0,,262.0,13.6,,1013.8,,Gorakhpur,UE
2025-02-08,15.2,10.5,20.8,0.0,,284.0,7.2,,1014.5,,Gorakhpur,UE
2025-02-09,15.8,8.7,22.5,0.0,,30.0,3.0,,1013.4,,Gorakhpur,UE
2025-02-10,16.3,10.8,23.8,0.0,,266.0,6.1,,1013.1,,Gorakhpur,UE
2025-02-11,18.5,12.3,25.3,0.0,,276.0,11.4,,1011.5,,Gorakhpur,UE
2025-02-12,20.0,14.2,26.5,0.0,,269.0,13.2,,1011.2,,Gorakhpur,UE
2025-02-13,18.1,13.9,22.6,0.0,,263.0,15.7,,1011.1,,Gorakhpur,UE
2025-02-14,16.5,12.5,21.9,0.0,,263.0,12.0,,1010.5,,Gorakhpur,UE
2025-02-15,16.2,9.6,23.0,0.0,,314.0,5.3,,1011.1,,Gorakhpur,UE
2025-02-16,17.7,11.3,24.5,0.0,,84.0,5.5,,1011.8,,Gorakhpur,UE
2025-02-17,18.7,12.8,27.0,0.0,,67.0,5.3,,1014.6,,Gorakhpur,UE
2025-02-18,18.8,13.5,25.5,0.2,,214.0,6.2,,1013.9,,Gorakhpur,UE
2025-01-01,12.3,7.4,19.4,0.0,,316.0,4.0,,1019.6,,Jhansi,UE
2025-01-02,13.9,8.1,24.0,0.0,,303.0,4.1,,1019.0,,Jhansi,UE
2025-01-03,14.5,8.2,22.7,0.0,,311.0,3.3,,1018.6,,Jhansi,UE
2025-01-04,14.5,8.7,23.2,0.0,,90.0,3.6,,1016.7,,Jhansi,UE
2025-01-05,13.1,9.0,20.0,0.0,,88.0,5.2,,1016.6,,Jhansi,UE
2025-01-06,11.9,8.7,17.4,0.0,,17.0,4.6,,1016.9,,Jhansi,UE
2025-01-07,13.3,9.4,18.8,0.0,,315.0,7.6,,1018.4,,Jhansi,UE
2025-01-08,13.2,8.3,21.4,0.0,,293.0,5.1,,1017.5,,Jhansi,UE
2025-01-09,13.4,7.3,22.4,0.0,,21.0,4.3,,1018.9,,Jhansi,UE
2025-01-10,13.6,8.2,21.6,0.0,,83.0,5.0,,1020.1,,Jhansi,UE
2025-01-11,14.5,8.2,22.2,0.0,,83.0,7.3,,1018.1,,Jhansi,UE
2025-01-12,15.7,11.4,21.1,6.0,,3.0,6.4,,1018.5,,Jhansi,UE
2025-01-13,14.2,10.3,20.0,0.0,,334.0,5.7,,1019.2,,Jhansi,UE
2025-01-14,13.7,8.5,20.6,0.0,,18.0,4.1,,1019.8,,Jhansi,UE
2025-01-15,13.6,8.8,21.0,0.0,,62.0,6.1,,1020.3,,Jhansi,UE
2025-01-16,11.8,10.0,14.4,0.0,,19.0,6.5,,1020.7,,Jhansi,UE
2025-01-17,13.4,9.1,19.5,0.0,,340.0,5.0,,1020.9,,Jhansi,UE
2025-01-18,13.1,7.9,20.3,0.0,,354.0,3.6,,1019.4,,Jhansi,UE
2025-01-19,15.9,9.0,25.4,0.0,,186.0,3.7,,1017.6,,Jhansi,UE
2025-01-20,18.4,13.3,26.0,0.0,,311.0,5.2,,1015.8,,Jhansi,UE
2025-01-21,18.5,13.5,25.6,0.0,,319.0,4.6,,1014.7,,Jhansi,UE
2025-01-22,18.6,13.5,26.0,0.0,,17.0,4.1,,1014.2,,Jhansi,UE
2025-01-23,18.1,13.0,24.4,0.0,,19.0,7.0,,1014.8,,Jhansi,UE
2025-01-24,16.6,12.1,23.4,0.0,,326.0,7.2,,1016.3,,Jhansi,UE
2025-01-25,15.1,9.8,21.7,0.0,,303.0,7.6,,1015.8,,Jhansi,UE
2025-01-26,14.6,8.0,21.9,0.0,,301.0,5.8,,1015.2,,Jhansi,UE
2025-01-27,14.6,8.1,21.9,0.0,,294.0,5.4,,1013.8,,Jhansi,UE
2025-01-28,14.6,7.7,22.4,0.0,,239.0,5.6,,1013.6,,Jhansi,UE
2025-01-29,16.9,10.6,24.9,0.0,,118.0,7.7,,1014.2,,Jhansi,UE
2025-01-30,17.8,11.2,26.4,0.0,,97.0,6.1,,1010.9,,Jhansi,UE
2025-01-31,19.2,12.5,27.4,0.0,,122.0,6.1,,1010.4,,Jhansi,UE
2025-02-01,18.7,11.6,26.6,0.0,,248.0,6.8,,1011.9,,Jhansi,UE
2025-02-02,18.6,13.4,24.8,0.0,,348.0,9.0,,1014.2,,Jhansi,UE
2025-02-03,18.6,12.8,24.4,0.0,,28.0,7.4,,1014.3,,Jhansi,UE
2025-02-04,19.7,14.9,24.9,0.0,,56.0,9.0,,1013.9,,Jhansi,UE
2025-02-05,18.9,14.9,23.9,0.0,,344.0,10.2,,1014.5,,Jhansi,UE
2025-02-06,16.3,9.9,22.9,0.0,,325.0,10.1,,1017.1,,Jhansi,UE
2025-02-07,15.9,9.8,23.1,0.0,,306.0,10.3,,1017.5,,Jhansi,UE
2025-02-08,17.1,11.5,23.9,0.0,,273.0,6.7,,1016.0,,Jhansi,UE
2025-02-09,17.5,10.1,25.4,0.0,,310.0,5.6,,1014.5,,Jhansi,UE
2025-02-10,19.8,12.2,28.0,0.0,,252.0,4.9,,1013.7,,Jhansi,UE
2025-02-11,20.7,13.1,28.8,0.0,,224.0,5.8,,1013.2,,Jhansi,UE
2025-02-12,20.9,15.1,28.5,0.0,,295.0,11.6,,1013.7,,Jhansi,UE
2025-02-13,18.9,13.2,25.8,0.0,,302.0,11.4,,1015.2,,Jhansi,UE
2025-02-14,19.8,13.1,27.9,0.0,,276.0,9.7,,1013.3,,Jhansi,UE
2025-02-15,21.5,15.1,30.1,0.0,,244.0,9.6,,1010.2,,Jhansi,UE
2025-02-16,20.5,13.8,27.1,0.0,,42.0,6.0,,1011.3,,Jhansi,UE
2025-02-17,21.3,15.2,27.9,0.0,,58.0,7.8,,1014.2,,Jhansi,UE
2025-02-18,19.7,15.7,24.4,0.0,,23.0,7.5,,1014.5,,Jhansi,UE
